language,url
Telugu,https://aclanthology.org/2021.naacl-main.82
!Xóõ,https://aclanthology.org/2021.naacl-main.87
English,https://aclanthology.org/2021.naacl-main.89
Gujarati,https://aclanthology.org/2021.naacl-main.89
Kazakh,https://aclanthology.org/2021.naacl-main.89
Nepali,https://aclanthology.org/2021.naacl-main.89
Sinhala,https://aclanthology.org/2021.naacl-main.89
Turkish,https://aclanthology.org/2021.naacl-main.89
Even,https://aclanthology.org/2021.naacl-main.93
One,https://aclanthology.org/2021.naacl-main.94
Even,https://aclanthology.org/2021.naacl-main.96
One,https://aclanthology.org/2021.naacl-main.96
So,https://aclanthology.org/2021.naacl-main.98
Even,https://aclanthology.org/2021.naacl-main.100
English,https://aclanthology.org/2021.naacl-main.108
One,https://aclanthology.org/2021.naacl-main.110
Even,https://aclanthology.org/2021.naacl-main.119
English,https://aclanthology.org/2021.naacl-main.120
Even,https://aclanthology.org/2021.naacl-main.121
English,https://aclanthology.org/2021.naacl-main.127
So,https://aclanthology.org/2021.naacl-main.128
English,https://aclanthology.org/2021.naacl-main.129
So,https://aclanthology.org/2021.naacl-main.132
Aka,https://aclanthology.org/2021.naacl-main.134
English,https://aclanthology.org/2021.naacl-main.136
Even,https://aclanthology.org/2021.naacl-main.138
One,https://aclanthology.org/2021.naacl-main.138
One,https://aclanthology.org/2021.naacl-main.142
One,https://aclanthology.org/2021.naacl-main.144
Even,https://aclanthology.org/2021.naacl-main.145
So,https://aclanthology.org/2021.naacl-main.146
One,https://aclanthology.org/2021.naacl-main.148
English,https://aclanthology.org/2021.naacl-main.149
Japanese,https://aclanthology.org/2021.naacl-main.149
One,https://aclanthology.org/2021.naacl-main.151
English,https://aclanthology.org/2021.naacl-main.153
Hindi,https://aclanthology.org/2021.naacl-main.153
Turkish,https://aclanthology.org/2021.naacl-main.153
!Xóõ,https://aclanthology.org/2021.naacl-main.154
One,https://aclanthology.org/2021.naacl-main.157
Day,https://aclanthology.org/2021.naacl-main.158
Even,https://aclanthology.org/2021.naacl-main.161
One,https://aclanthology.org/2021.naacl-main.165
English,https://aclanthology.org/2021.naacl-main.168
Even,https://aclanthology.org/2021.naacl-main.168
Japanese,https://aclanthology.org/2021.naacl-main.169
One,https://aclanthology.org/2021.naacl-main.169
Even,https://aclanthology.org/2021.naacl-main.171
English,https://aclanthology.org/2021.naacl-main.173
Vietnamese,https://aclanthology.org/2021.naacl-main.173
Even,https://aclanthology.org/2021.naacl-main.179
English,https://aclanthology.org/2021.naacl-main.182
Day,https://aclanthology.org/2021.naacl-main.183
English,https://aclanthology.org/2021.naacl-main.184
One,https://aclanthology.org/2021.naacl-main.186
English,https://aclanthology.org/2021.naacl-main.190
English,https://aclanthology.org/2021.naacl-main.197
!Xóõ,https://aclanthology.org/2021.naacl-main.197
English,https://aclanthology.org/2021.naacl-main.198
English,https://aclanthology.org/2021.naacl-main.207
One,https://aclanthology.org/2021.naacl-main.210
English,https://aclanthology.org/2021.naacl-main.211
Even,https://aclanthology.org/2021.naacl-main.211
One,https://aclanthology.org/2021.naacl-main.211
Even,https://aclanthology.org/2021.naacl-main.212
Aka,https://aclanthology.org/2021.naacl-main.214
Even,https://aclanthology.org/2021.naacl-main.215
One,https://aclanthology.org/2021.naacl-main.215
Lü,https://aclanthology.org/2021.naacl-main.223
One,https://aclanthology.org/2021.naacl-main.229
English,https://aclanthology.org/2021.naacl-main.231
English,https://aclanthology.org/2021.naacl-main.232
German,https://aclanthology.org/2021.naacl-main.232
English,https://aclanthology.org/2021.naacl-main.234
Even,https://aclanthology.org/2021.naacl-main.242
One,https://aclanthology.org/2021.naacl-main.242
So,https://aclanthology.org/2021.naacl-main.242
One,https://aclanthology.org/2021.naacl-main.243
Even,https://aclanthology.org/2021.naacl-main.244
One,https://aclanthology.org/2021.naacl-main.246
Even,https://aclanthology.org/2021.naacl-main.247
English,https://aclanthology.org/2021.naacl-main.251
One,https://aclanthology.org/2021.naacl-main.252
So,https://aclanthology.org/2021.naacl-main.252
So,https://aclanthology.org/2021.naacl-main.253
English,https://aclanthology.org/2021.naacl-main.254
Even,https://aclanthology.org/2021.naacl-main.256
French,https://aclanthology.org/2021.naacl-main.256
Italian,https://aclanthology.org/2021.naacl-main.256
Portuguese,https://aclanthology.org/2021.naacl-main.256
So,https://aclanthology.org/2021.naacl-main.259
One,https://aclanthology.org/2021.naacl-main.260
Even,https://aclanthology.org/2021.naacl-main.263
Gã,https://aclanthology.org/2021.naacl-main.276
English,https://aclanthology.org/2021.naacl-main.278
One,https://aclanthology.org/2021.naacl-main.279
One,https://aclanthology.org/2021.naacl-main.282
!Xóõ,https://aclanthology.org/2021.naacl-main.284
English,https://aclanthology.org/2021.naacl-main.285
German,https://aclanthology.org/2021.naacl-main.285
Japanese,https://aclanthology.org/2021.naacl-main.285
English,https://aclanthology.org/2021.naacl-main.286
One,https://aclanthology.org/2021.naacl-main.288
English,https://aclanthology.org/2021.naacl-main.290
Even,https://aclanthology.org/2021.naacl-main.290
English,https://aclanthology.org/2021.naacl-main.291
One,https://aclanthology.org/2021.naacl-main.294
One,https://aclanthology.org/2021.naacl-main.297
Even,https://aclanthology.org/2021.naacl-main.302
One,https://aclanthology.org/2021.naacl-main.304
English,https://aclanthology.org/2021.naacl-main.305
Estonian,https://aclanthology.org/2021.naacl-main.311
One,https://aclanthology.org/2021.naacl-main.311
Day,https://aclanthology.org/2021.naacl-main.316
English,https://aclanthology.org/2021.naacl-main.316
Even,https://aclanthology.org/2021.naacl-main.317
Korean,https://aclanthology.org/2021.naacl-main.317
One,https://aclanthology.org/2021.naacl-main.319
One,https://aclanthology.org/2021.naacl-main.321
Even,https://aclanthology.org/2021.naacl-main.322
One,https://aclanthology.org/2021.naacl-main.325
Ding,https://aclanthology.org/2021.naacl-main.332
One,https://aclanthology.org/2021.naacl-main.332
So,https://aclanthology.org/2021.naacl-main.332
So,https://aclanthology.org/2021.naacl-main.333
Even,https://aclanthology.org/2021.naacl-main.334
Even,https://aclanthology.org/2021.naacl-main.339
Even,https://aclanthology.org/2021.naacl-main.342
!Xóõ,https://aclanthology.org/2021.naacl-main.345
Lü,https://aclanthology.org/2021.naacl-main.349
English,https://aclanthology.org/2021.naacl-main.351
Even,https://aclanthology.org/2021.naacl-main.352
So,https://aclanthology.org/2021.naacl-main.353
English,https://aclanthology.org/2021.naacl-main.361
English,https://aclanthology.org/2021.naacl-main.370
English,https://aclanthology.org/2021.naacl-main.371
English,https://aclanthology.org/2021.naacl-main.373
One,https://aclanthology.org/2021.naacl-main.373
So,https://aclanthology.org/2021.naacl-main.378
English,https://aclanthology.org/2021.naacl-main.382
Broken,https://aclanthology.org/2021.naacl-main.385
So,https://aclanthology.org/2021.naacl-main.385
Even,https://aclanthology.org/2021.naacl-main.386
English,https://aclanthology.org/2021.naacl-main.390
English,https://aclanthology.org/2021.naacl-main.395
Even,https://aclanthology.org/2021.naacl-main.399
Even,https://aclanthology.org/2021.naacl-main.401
So,https://aclanthology.org/2021.naacl-main.401
Even,https://aclanthology.org/2021.naacl-main.405
English,https://aclanthology.org/2021.naacl-main.410
Even,https://aclanthology.org/2021.naacl-main.415
One,https://aclanthology.org/2021.naacl-main.416
English,https://aclanthology.org/2021.naacl-main.420
Even,https://aclanthology.org/2021.naacl-main.430
Finnish,https://aclanthology.org/2021.naacl-main.435
Japanese,https://aclanthology.org/2021.naacl-main.438
Ma,https://aclanthology.org/2021.naacl-main.438
English,https://aclanthology.org/2021.naacl-main.439
One,https://aclanthology.org/2021.naacl-main.439
English,https://aclanthology.org/2021.naacl-main.440
Mandarin,https://aclanthology.org/2021.naacl-main.440
English,https://aclanthology.org/2021.naacl-main.442
Japanese,https://aclanthology.org/2021.naacl-main.442
One,https://aclanthology.org/2021.naacl-main.442
One,https://aclanthology.org/2021.naacl-main.443
One,https://aclanthology.org/2021.naacl-main.444
One,https://aclanthology.org/2021.naacl-main.456
English,https://aclanthology.org/2021.naacl-main.459
Even,https://aclanthology.org/2021.naacl-main.460
English,https://aclanthology.org/2021.naacl-main.461
Russian,https://aclanthology.org/2021.naacl-main.461
Even,https://aclanthology.org/2021.naacl-main.468
!Xóõ,https://aclanthology.org/2021.naacl-main.468
English,https://aclanthology.org/2021.naacl-main.473
German,https://aclanthology.org/2021.naacl-industry.2
One,https://aclanthology.org/2021.naacl-industry.5
One,https://aclanthology.org/2021.naacl-industry.6
One,https://aclanthology.org/2021.naacl-industry.7
German,https://aclanthology.org/2021.naacl-industry.8
English,https://aclanthology.org/2021.naacl-industry.10
Spanish,https://aclanthology.org/2021.naacl-industry.10
Tamil,https://aclanthology.org/2021.naacl-industry.10
Even,https://aclanthology.org/2021.naacl-industry.12
One,https://aclanthology.org/2021.naacl-industry.12
Korean,https://aclanthology.org/2021.naacl-industry.13
!Xóõ,https://aclanthology.org/2021.naacl-industry.15
Baré,https://aclanthology.org/2021.naacl-industry.33
Barí,https://aclanthology.org/2021.naacl-industry.33
English,https://aclanthology.org/2021.naacl-industry.34
One,https://aclanthology.org/2021.naacl-industry.34
One,https://aclanthology.org/2021.naacl-industry.36
One,https://aclanthology.org/2021.naacl-industry.37
Even,https://aclanthology.org/2021.naacl-industry.38
So,https://aclanthology.org/2021.naacl-industry.38
Vietnamese,https://aclanthology.org/2021.naacl-demos.1
English,https://aclanthology.org/2021.naacl-demos.2
Even,https://aclanthology.org/2021.naacl-demos.9
One,https://aclanthology.org/2021.naacl-demos.11
One,https://aclanthology.org/2021.naacl-demos.13
Spanish,https://aclanthology.org/2021.naacl-demos.14
English,https://aclanthology.org/2021.naacl-demos.16
Spanish,https://aclanthology.org/2021.naacl-demos.16
One,https://aclanthology.org/2021.mwe-1.2
German,https://aclanthology.org/2021.mwe-1.3
English,https://aclanthology.org/2021.mwe-1.4
One,https://aclanthology.org/2021.mwe-1.4
Russian,https://aclanthology.org/2021.mwe-1.4
German,https://aclanthology.org/2021.mwe-1.8
One,https://aclanthology.org/2021.mtsummit-research.1
English,https://aclanthology.org/2021.mtsummit-research.3
Hindi,https://aclanthology.org/2021.mtsummit-research.4
Yoruba,https://aclanthology.org/2021.mtsummit-research.6
English,https://aclanthology.org/2021.mtsummit-research.8
One,https://aclanthology.org/2021.mtsummit-research.8
Pashto,https://aclanthology.org/2021.mtsummit-research.8
One,https://aclanthology.org/2021.mtsummit-research.10
Even,https://aclanthology.org/2021.mtsummit-research.13
So,https://aclanthology.org/2021.mtsummit-research.13
So,https://aclanthology.org/2021.mtsummit-research.14
English,https://aclanthology.org/2021.mtsummit-research.15
German,https://aclanthology.org/2021.mtsummit-research.15
English,https://aclanthology.org/2021.mtsummit-research.16
Spanish,https://aclanthology.org/2021.mtsummit-research.16
Even,https://aclanthology.org/2021.mtsummit-research.17
English,https://aclanthology.org/2021.mtsummit-research.20
Hindi,https://aclanthology.org/2021.mtsummit-research.20
So,https://aclanthology.org/2021.mtsummit-research.22
American Sign Language,https://aclanthology.org/2021.mtsummit-at4ssl.1
English,https://aclanthology.org/2021.mtsummit-at4ssl.1
German,https://aclanthology.org/2021.mtsummit-at4ssl.1
Low German,https://aclanthology.org/2021.mtsummit-at4ssl.1
German,https://aclanthology.org/2021.mtsummit-at4ssl.5
German,https://aclanthology.org/2021.mtsummit-at4ssl.8
German,https://aclanthology.org/2021.mtsummit-at4ssl.10
One,https://aclanthology.org/2021.mtsummit-at4ssl.10
One,https://aclanthology.org/2021.mtsummit-asltrw.2
One,https://aclanthology.org/2021.mtsummit-asltrw.4
So,https://aclanthology.org/2021.metanlp-1.2
One,https://aclanthology.org/2021.metanlp-1.4
One,https://aclanthology.org/2021.metanlp-1.5
One,https://aclanthology.org/2021.metanlp-1.7
Even,https://aclanthology.org/2021.metanlp-1.9
One,https://aclanthology.org/2021.metanlp-1.9
One,https://aclanthology.org/2021.maiworkshop-1.1
So,https://aclanthology.org/2021.maiworkshop-1.2
Spanish,https://aclanthology.org/2021.maiworkshop-1.9
One,https://aclanthology.org/2021.ltedi-1.1
Portuguese,https://aclanthology.org/2021.ltedi-1.2
English,https://aclanthology.org/2021.ltedi-1.3
German,https://aclanthology.org/2021.ltedi-1.3
Fox,https://aclanthology.org/2021.ltedi-1.4
One,https://aclanthology.org/2021.ltedi-1.5
English,https://aclanthology.org/2021.ltedi-1.7
English,https://aclanthology.org/2021.ltedi-1.8
Malayalam,https://aclanthology.org/2021.ltedi-1.8
One,https://aclanthology.org/2021.ltedi-1.8
Tamil,https://aclanthology.org/2021.ltedi-1.8
English,https://aclanthology.org/2021.ltedi-1.9
Malayalam,https://aclanthology.org/2021.ltedi-1.9
Tamil,https://aclanthology.org/2021.ltedi-1.9
English,https://aclanthology.org/2021.ltedi-1.10
Malayalam,https://aclanthology.org/2021.ltedi-1.10
Tamil,https://aclanthology.org/2021.ltedi-1.10
English,https://aclanthology.org/2021.ltedi-1.11
English,https://aclanthology.org/2021.ltedi-1.12
Malayalam,https://aclanthology.org/2021.ltedi-1.12
Tamil,https://aclanthology.org/2021.ltedi-1.12
English,https://aclanthology.org/2021.ltedi-1.13
Malayalam,https://aclanthology.org/2021.ltedi-1.13
Tamil,https://aclanthology.org/2021.ltedi-1.13
English,https://aclanthology.org/2021.ltedi-1.14
Malayalam,https://aclanthology.org/2021.ltedi-1.14
Tamil,https://aclanthology.org/2021.ltedi-1.14
English,https://aclanthology.org/2021.ltedi-1.15
English,https://aclanthology.org/2021.ltedi-1.16
Malayalam,https://aclanthology.org/2021.ltedi-1.16
Tamil,https://aclanthology.org/2021.ltedi-1.16
English,https://aclanthology.org/2021.ltedi-1.17
Malayalam,https://aclanthology.org/2021.ltedi-1.17
Tamil,https://aclanthology.org/2021.ltedi-1.17
English,https://aclanthology.org/2021.ltedi-1.18
English,https://aclanthology.org/2021.ltedi-1.19
Even,https://aclanthology.org/2021.ltedi-1.19
Malayalam,https://aclanthology.org/2021.ltedi-1.19
Tamil,https://aclanthology.org/2021.ltedi-1.19
English,https://aclanthology.org/2021.ltedi-1.20
Malayalam,https://aclanthology.org/2021.ltedi-1.20
Tamil,https://aclanthology.org/2021.ltedi-1.20
One,https://aclanthology.org/2021.ltedi-1.21
English,https://aclanthology.org/2021.ltedi-1.23
Malayalam,https://aclanthology.org/2021.ltedi-1.23
Tamil,https://aclanthology.org/2021.ltedi-1.23
English,https://aclanthology.org/2021.ltedi-1.24
English,https://aclanthology.org/2021.ltedi-1.25
Malayalam,https://aclanthology.org/2021.ltedi-1.25
Tamil,https://aclanthology.org/2021.ltedi-1.25
So,https://aclanthology.org/2021.ltedi-1.26
English,https://aclanthology.org/2021.ltedi-1.27
One,https://aclanthology.org/2021.ltedi-1.27
Tamil,https://aclanthology.org/2021.ltedi-1.28
English,https://aclanthology.org/2021.ltedi-1.29
Malayalam,https://aclanthology.org/2021.ltedi-1.29
One,https://aclanthology.org/2021.ltedi-1.29
Tamil,https://aclanthology.org/2021.ltedi-1.29
English,https://aclanthology.org/2021.ltedi-1.30
Malayalam,https://aclanthology.org/2021.ltedi-1.30
Tamil,https://aclanthology.org/2021.ltedi-1.30
English,https://aclanthology.org/2021.louhi-1.2
So,https://aclanthology.org/2021.louhi-1.2
One,https://aclanthology.org/2021.louhi-1.4
One,https://aclanthology.org/2021.louhi-1.7
Russian,https://aclanthology.org/2021.lchange-1.2
Italian,https://aclanthology.org/2021.lchange-1.3
Finnish,https://aclanthology.org/2021.lchange-1.4
English,https://aclanthology.org/2021.lchange-1.5
One,https://aclanthology.org/2021.lchange-1.8
English,https://aclanthology.org/2021.lchange-1.9
One,https://aclanthology.org/2021.lantern-1.2
Even,https://aclanthology.org/2021.lantern-1.4
French,https://aclanthology.org/2021.jeptalnrecital-taln.5
Lü,https://aclanthology.org/2021.jeptalnrecital-taln.5
French,https://aclanthology.org/2021.jeptalnrecital-taln.9
Au,https://aclanthology.org/2021.jeptalnrecital-taln.10
Au,https://aclanthology.org/2021.jeptalnrecital-taln.11
French,https://aclanthology.org/2021.jeptalnrecital-taln.14
Slave,https://aclanthology.org/2021.jeptalnrecital-taln.16
Finnish,https://aclanthology.org/2021.jeptalnrecital-taln.18
Au,https://aclanthology.org/2021.jeptalnrecital-taln.19
Au,https://aclanthology.org/2021.jeptalnrecital-taln.20
English,https://aclanthology.org/2021.jeptalnrecital-taln.20
French,https://aclanthology.org/2021.jeptalnrecital-taln.21
French,https://aclanthology.org/2021.jeptalnrecital-taln.23
French,https://aclanthology.org/2021.jeptalnrecital-taln.24
Au,https://aclanthology.org/2021.jeptalnrecital-taln.27
French,https://aclanthology.org/2021.jeptalnrecital-taln.30
Au,https://aclanthology.org/2021.jeptalnrecital-recital.1
Au,https://aclanthology.org/2021.jeptalnrecital-recital.2
French,https://aclanthology.org/2021.jeptalnrecital-recital.2
Au,https://aclanthology.org/2021.jeptalnrecital-recital.4
