wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,macroarea,countrycodes,1A Consonant Inventories,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives,Collected_language,N_tokens,N_symbols
kmn,kue,kuma1280,Kuman,-5.91666666667,145.0,Chimbu,Trans-New Guinea,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,,6 No question particle,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,0,0,0
kmo,kpx,moun1252,Koiali (Mountain),-9.0,147.5,Koiarian,Trans-New Guinea,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,3 Second position,2 Not initial interrogative phrase,4 Subordinating suffix,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,0,0,0
kmp,kup,kuni1267,Kunimaipa,-8.0,146.833333333,Goilalan,Trans-New Guinea,Papunesia,PG,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,2 Uvular stops only,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,3 Weakly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,4 Neither type of system,2 Inflectional optative absent,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,,,4 Subordinating suffix,,,2 OV and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,1 Negative affix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,20 MorphNeg,,,,,2 Prefix&NoDoubleNeg,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,4 No SNegOV,5 SO[Neg-V],,,,4 None,,,,,,,,,,,,,0,0,0
kmr,kgq,kamo1255,Kamoro,-4.33333333333,136.0,Asmat-Kamoro,Trans-New Guinea,Papunesia,ID,,,,,,,,,,,,,,,,,,,,,,,,,,3 Weakly suffixing,,,,,,,,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,1 Possessive prefixes,,,,,,,,,,,,4 Mixed type,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,3 No dominant order,,,2 Noun-Numeral,,,6 No question particle,,,,,,,,,,,,,,,,,,,,1 Negative affix,,,,2 Interrogative verb morphology,,,,,,,,,,,,,,,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,,0,0,0
kms,xas,kama1351,Kamass,52.0,92.0,Samoyedic,Uralic,Eurasia,RU,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,2 Demonstrative word used as definite article,,,,,,,,,,,,,,1 Case suffixes,1 Identity,"6 First, two-th, three-th",,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,,,,,,,1 OV and Postpositions,,1 OV and AdjN,,,,2 Subject affixes on verb,,,,,,,,,,,,,,,,,,,,1 Locational,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,,,,,,,,,,,,0,0,0
kmt,kmt,kemt1242,Kemtuik,-2.66666666667,140.333333333,Nimboran,Nimboran,Papunesia,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 5,2 4.5-5.5,2 Green/blue,1 Red vs. yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
kmu,kjg,khmu1256,Khmu',21.0,102.0,Palaung-Khmuic,Austro-Asiatic,Eurasia,LA,3 Average,3 Large (7-14),2 Moderately low,1 No voicing contrast,1 Other,1 None,7 Implosives and glottalized resonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,3 Complex,2 Simple tone system,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,,1 All present,1 None,,,,,,,1 Little affixation,,1 No case marking,1 No subject person/number marking,2 Two,2 Sex-based,2 Semantic,9 No plural,,4 Person-number stem,,,,3 No inclusive/exclusive,1 No person marking,,,1 Unrelated,1 In 3rd person + 1st and/or 2nd person,1 No politeness distinction,3 Special,2 Differentiated,2 No person marking,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,,,1 No distributive numerals,3 Obligatory,,4 No possessive affixes,,,,,7 Restricted,,2 Differentiation,2 No grammatical marking,4 No past tense,2 No inflectional future,"2 From 'finish', 'already'",5 No tense-aspect inflection,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,,,2 SVO,1 SV,2 VO,,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,3 No dominant order,2 Final,,,4 VO and Prepositions,,4 VO and NAdj,1 Neutral,1 Neutral,1 Neutral,5 Optional pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,,,1 Sequential but no purposive,4 Both,,1 Symmetric,7 Non-assignable,1 Predicate negation also present,1 Question particle,,,,,,,,1 Subject is left implicit,1 Balanced,,,1 Balanced,,,,,,,,,,,,,,2 Affective meanings,4 None,,,,,7 No SVNegO,,,,21 Other,,,,,,,,,,4 No SVONeg,,,,,11 Other NegV,,1 NegV,,,1 NegV,,,,,,,,4 None,,,,,,,,,,,,,0,0,0
kmw,xmu,kamu1258,Kamu,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,Australia,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 Postpositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,1 Postpositions,,2 Noun-Adjective,2 Noun-Demonstrative,,,,,,,5 Other,5 Other,5 Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,,,21 Other,,,,,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,,,,,,,,,,,0,0,0
kmz,kms,kama1367,Kamasau,-3.91666666667,143.666666667,Marienberg,Torricelli,Papunesia,PG,,,,,,,,,,,,,,,,,,,,,,,,,,5 Weakly prefixing,,,,,,,9 No plural,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,4 No possessive affixes,,,,,,,,,,,,5 No tense-aspect inflection,,,,,,,,,,,,1 SOV,1 SV,1 OV,4 OXV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,7 Mixed,2 Adjective-Degree word,6 No question particle,2 Not initial interrogative phrase,,1 OV and Postpositions,5 Other,2 OV and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,2 Negative particle,,,,6 Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,2 RelN or NRel,,2 NRel or RelN,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,,0,0,0
kna,ktn,kari1311,Karitiâna,-9.5,-64.0,Arikem,Tupian,South America,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 No gender distinctions,,,,3 Pronouns only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Ergative,,3 Only the P argument,2 No zero realization,1 A and P do not or do not both occur on the verb,,,1 Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
knb,khd,badi1247,Kanum (Bädi),-8.83333333333,140.75,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,Papunesia,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,,,1 Numeral-Noun,,,,,,1 OV and Postpositions,,,,,,,,,,,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,,,,,,,,,,,,0,0,0
knc,uwa,kuku1280,Kugu Nganhcara,-14.4166666667,142.0,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,9 No plural,,,,5 No definite or indefinite article,5 No definite or indefinite article,,,,,,,,1 Interrogative-based,,,,,6 Postpositional clitics,,,,,,4 No possessive affixes,,,,,,,3 Both expressed by juxtaposition,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,,1 SV,1 OV,6 No dominant order,1 Postpositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,6 No question particle,2 Not initial interrogative phrase,,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,,,,6 Mixed,,,,1 Indirect-object construction,,,,,,,2 Negative particle,,,,6 Interrogative intonation only,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,,21 Other,,,,,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,,22 SV&OV&ImmedPreverbal,,,,4 None,,2 Inclusive and exclusive differentiated,,,,,,,,,,,0,0,0
knd,kan,nucl1305,Kannada,14.0,76.0,Southern Dravidian,Dravidian,Eurasia,IN,4 Moderately large,2 Average (5-6),2 Moderately low,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,2 2-3 categories per word,2 Dependent marking,2 Dependent marking,2 Dependent-marking,2 Strongly suffixing,1 Productive full and partial reduplication,4 No syncretism,2 Syncretic,3 Three,2 Sex-based,2 Semantic,2 Plural suffix,"5 All nouns, optional in inanimates",7 Person stem + pronominal plural affix,3 Unique periphrastic associative plural,,2 Indefinite word same as 'one',3 No inclusive/exclusive,3 No inclusive/exclusive,2 Two-way contrast,3 Different inflection,3 Related to remote demonstratives,"2 3rd person only, but also non-singular",3 Multiple politeness distinctions,1 Interrogative-based,1 Identical,2 No person marking,6 6-7 cases,2 Symmetrical,1 Case suffixes,2 Differentiation,"5 First/one-th, two-th, three-th",2 Marked by reduplication,1 Absent,"3 Formally similar, with interrogative",4 No possessive affixes,2 Absent,1 No possessive classification,,,6 Mixed,1 'And' different from 'with',2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,3 Other perfect,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,1 Maximal system,2 Inflectional optative absent,2 Verbal constructions,1 Verbal constructions,1 Overlap for both possibility and necessity,2 Indirect only,2 Verbal affix or clitic,1 Tense,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,7 Mixed,1 Degree word-Adjective,2 Final,2 Not initial interrogative phrase,5 Mixed,1 OV and Postpositions,5 Other,1 OV and AdjN,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,2 Distinct from reflexive,1 Present,3 No antipassive,1 Benefactive object; both bases,2 Purposive but no sequential,2 Morphological but no compound,1 Negative affix,2 Asymmetric,5 A/Fin and A/Cat,1 Predicate negation also present,1 Question particle,1 Locational,2 Nonverbal encoding,2 Identical,2 Possible,,4 Gap,4 Gap,1 Subject is left implicit,3 Deranked,3 Deranked,3 Deranked,2 Balanced/deranked,2 Different,2 Different,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,2 Affective meanings,2 [V-Neg],4 RelN or correlative,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,2 Correlative or RelN,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,2 m in second person singular,1 No m in first person singular,4 No other roles (= Only benefactive),,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material),1,40493462,94865606
kng,kgp,kain1272,Kaingang,-26.0,-52.0,Ge-Kaingang,Macro-Ge,South America,BR,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,1 Contrast present,1 None,2 Moderately complex,1 No tones,,,,,4 No nasals,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,,2 Differentiation,,,,,4 No possessive affixes,,,,,,2 'And' identical to 'with',,,,,,,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,,,,2 Adjective-Degree word,,,2 Final subordinator word,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,4 Identical to reflexive,,,,,,,,,,,3 Topic,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,,0,0,0
kni,kma,konn1242,Konni,10.25,-1.58333333333,Gur,Niger-Congo,Africa,GH,,,,,,,,,,,,,,,,,,,,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,3 Definite affix,3 Indefinite affix,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,,4 No dominant order,1 Genitive-Noun,,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,6 No question particle,2 Not initial interrogative phrase,,5 Other,4 VO and NRel,,,,,,,,,,,,,,,,2 Negative particle,,,,6 Interrogative intonation only,,,,,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,2 SNegVO,,,,1 Word&NoDoubleNeg,,,,,,4 No SVONeg,3 Immed preverbal,,,,2 SNegVO,,1 NegV,,,1 NegV,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,,0,0,0
knk,kna,dera1248,Kanakuru,10.0,12.0,West Chadic,Afro-Asiatic,Africa,NG,3 Average,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,3 Implosives only,4 /l/ and lateral obstruent,,,1 None,2 Moderately complex,2 Simple tone system,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,,3 Definite affix,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,4 No possessive affixes,2 Absent,2 Two classes,,,,,,1 Grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,3 No dominant order,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,5 Other,,,,,,,,,,,,,,,6 Double negation,,,,1 Question particle,,2 Nonverbal encoding,1 Different,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,18 ObligDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,1 NegVNeg,,,,3 OnlyWithAnotherNeg,,1 SNegVONeg,,,14 ObligNeg,,1 NegV,,,14 ObligDoubleNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,1 None reported,,0,0,0
knm,kun,kuna1268,Kunama,14.5,37.0,Kunama,Kunama,Africa,ER ET,3 Average,2 Average (5-6),3 Average,2 In plosives alone,3 Missing /p/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,2 Simple tone system,1 No fixed stress,4 Right-oriented: One of the last three,6 Lexical stress,4 Undetermined,1 All present,1 None,7 Isolating/concatenative,1 Monoexponential case,,2 Dependent marking,2 Dependent marking,2 Dependent-marking,3 Weakly suffixing,,1 No case marking,2 Syncretic,,,,8 Plural clitic,,5 Person-number stem + pronominal plural affix,,3 Definite affix,"4 No indefinite, but definite article",5 Inclusive/exclusive,5 Inclusive/exclusive,2 Two-way contrast,2 Different stem,,6 No gender distinctions,1 No politeness distinction,,2 Differentiated,2 No person marking,6 6-7 cases,2 Symmetrical,6 Postpositional clitics,2 Differentiation,"6 First, two-th, three-th",,,,2 Possessive suffixes,2 Absent,2 Two classes,,,,2 'And' identical to 'with',,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,1 Maximal system,,2 Verbal constructions,,,1 No grammatical evidentials,1 No grammatical evidentials,4 None,"5 Singular-dual-plural triples, suppletion",1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,1 Degree word-Adjective,6 No question particle,,,1 OV and Postpositions,2 OV and NRel,2 OV and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,5 A and P are fused,1 Indirect-object construction,,1 Present,,,3 Both,2 Morphological but no compound,1 Negative affix,3 Both,3 A/Cat,,2 Interrogative verb morphology,5 'Have',3 Mixed,1 Different,2 Possible,,4 Gap,4 Gap,,,,,,,,1 Decimal,,,,,,,,,,,,2 [V-Neg],,,1 Noun-Relative clause (NRel) dominant,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,2 Non-zero marking,1 monoexponential TAM,,,1 None reported,2 Imperative,0,0,0
